,x,y,elevation,extensions,encountered,shot,hit,recovered,code
316,4.30309713,-77.19034587,483.7,0.15501.7956.14,NA,NA,NA,NA,1
317,4.30307813,-77.19035687,483.8,0.36503.3955.97,NA,NA,NA,NA,1
318,4.30301713,-77.19041587,484.1,0.46506.0955.66,NA,NA,NA,NA,1
319,4.30298713,-77.19043387,484.5,0.46508.1955.43,NA,NA,NA,NA,1
320,4.30294213,-77.19048387,485,0.46510.2955.19,NA,NA,NA,NA,1
321,4.30293013,-77.19050687,485.3,0.31512.7954.92,NA,NA,NA,NA,1
322,4.30287713,-77.19056387,485.6,0.46514.4954.72,NA,NA,NA,NA,1
323,4.30285713,-77.19064187,486.2,0.10513.10954.77,NA,NA,NA,NA,1
324,4.30286213,-77.19065587,486.2,0.05514.5954.71,NA,NA,NA,NA,1
325,4.30286513,-77.19066087,486.3,0.05513.10954.75,NA,NA,NA,NA,1
326,4.30286213,-77.19066587,486.3,0.05514.2954.73,NA,NA,NA,NA,1
327,4.30285513,-77.19066087,486.3,0.10513.9954.76,NA,NA,NA,NA,1
328,4.30286813,-77.19066687,486.7,0.05513.0954.85,NA,NA,NA,NA,1
329,4.30287013,-77.19066387,486.7,0.05514.1954.74,NA,NA,NA,NA,1
330,4.30285813,-77.19066887,486.8,0.36514.4954.70,NA,NA,NA,NA,1
331,4.30285213,-77.19070087,487.2,0.21513.1954.83,NA,NA,NA,NA,1
332,4.30285213,-77.19072087,487.3,0.10513.8954.75,NA,NA,NA,NA,1
333,4.30286213,-77.19074187,487.6,0.15513.7954.76,NA,NA,NA,NA,1
334,4.30286713,-77.19074887,487.6,0.05513.3954.80,NA,NA,NA,NA,1
335,4.30287813,-77.19074887,487.6,0.15513.2954.81,NA,NA,NA,NA,1
336,4.30288313,-77.19075087,488.6,0.05513.3954.79,NA,NA,NA,NA,1
337,4.30286713,-77.19073887,489,0.21513.3954.79,NA,NA,NA,NA,1
338,4.30286713,-77.19076587,490,0.10513.2954.82,NA,NA,NA,NA,1
339,4.30285013,-77.19075187,491,0.10513.2954.80,NA,NA,NA,NA,1
340,4.30280513,-77.19071587,493.7,0.21514.0954.71,NA,NA,NA,NA,1
341,4.30278813,-77.19074887,494.7,0.41515.1954.59,NA,NA,NA,NA,1
342,4.30273013,-77.19077587,495.7,0.51516.2954.47,NA,NA,NA,NA,1
343,4.30270313,-77.19082387,496.6,0.26516.2954.47,NA,NA,NA,NA,1
344,4.30269213,-77.19086887,497.4,0.41517.5954.34,NA,NA,NA,NA,1
345,4.30265513,-77.19094087,498.7,0.10519.0954.17,NA,NA,NA,NA,1
346,4.30260813,-77.19097087,499.7,0.26519.9954.06,NA,NA,NA,NA,1
347,4.30255713,-77.19098887,500.1,0.36521.5953.89,NA,NA,NA,NA,1
348,4.30256313,-77.19104087,500.7,0.31520.7953.97,NA,NA,NA,NA,1
349,4.30257013,-77.19110387,501.4,0.31521.7953.85,NA,NA,NA,NA,1
350,4.30253713,-77.19113687,502.2,0.36523.6953.65,NA,NA,NA,NA,1
351,4.30248513,-77.19118887,503.3,0.21524.2953.56,NA,NA,NA,NA,1
352,4.30245713,-77.19127887,503.8,0.36526.7953.29,NA,NA,NA,NA,1
353,4.30244313,-77.19130687,504.4,0.00526.6953.30,NA,NA,NA,NA,1
354,4.30244313,-77.19130687,504.4,0.00526.6953.30,1,1,1,1,1
355,4.30243813,-77.19132587,504.6,0.41527.1953.25,NA,NA,NA,NA,1
356,4.30236813,-77.19134887,505.5,0.46528.5953.10,NA,NA,NA,NA,1
357,4.30226713,-77.19134387,507.1,0.36530.3952.91,NA,NA,NA,NA,1
358,4.30219313,-77.19133587,508.7,0.57532.1952.72,NA,NA,NA,NA,1
359,4.30213013,-77.19138187,509.6,0.36533.5952.56,NA,NA,NA,NA,1
360,4.30210213,-77.19138587,509.8,0.05533.5952.57,NA,NA,NA,NA,1
361,4.30209513,-77.19138887,509.9,0.05533.5952.57,NA,NA,NA,NA,1
362,4.30207513,-77.19136187,510.1,0.21533.3952.59,NA,NA,NA,NA,1
363,4.30202313,-77.19135387,510.9,0.46535.5952.35,NA,NA,NA,NA,1
364,4.30199013,-77.19134887,511.5,0.10536.3952.26,NA,NA,NA,NA,1
365,4.30191713,-77.19138087,515.4,0.36538.0952.08,NA,NA,NA,NA,1
366,4.30188313,-77.19138887,517.9,0.05538.9951.99,NA,NA,NA,NA,1
367,4.30187713,-77.19143687,518.8,0.57540.8951.78,NA,NA,NA,NA,1
368,4.30188213,-77.19151187,519.5,0.41542.4951.61,NA,NA,NA,NA,1
369,4.30189013,-77.19161087,520.9,0.46543.6951.46,NA,NA,NA,NA,1
370,4.30188813,-77.19164587,521.5,0.26544.4951.38,NA,NA,NA,NA,1
371,4.30189813,-77.19171687,522.7,0.31546.3951.18,NA,NA,NA,NA,1
372,4.30186313,-77.19173887,523.3,0.26547.8951.02,NA,NA,NA,NA,1
373,4.30182513,-77.19178087,523.9,0.31549.6950.80,NA,NA,NA,NA,1
374,4.30180013,-77.19180887,524.9,0.05549.9950.77,NA,NA,NA,NA,1
375,4.30177513,-77.19181687,525.9,0.05550.0950.76,NA,NA,NA,NA,1
376,4.30176313,-77.19180587,526.9,0.10550.2950.74,NA,NA,NA,NA,1
377,4.30176713,-77.19180387,527,0.05549.2950.83,NA,NA,NA,NA,1
378,4.30176213,-77.19180387,527.3,0.05549.5950.79,NA,NA,NA,NA,1
379,4.30176013,-77.19180187,527.3,0.00549.5950.79,1,1,1,1,1
380,4.30176313,-77.19180687,527.3,0.00549.4950.82,NA,NA,NA,NA,1
381,4.30176213,-77.19181587,527.4,0.10550.4950.72,NA,NA,NA,NA,1
382,4.30175513,-77.19182087,527.4,0.15549.5950.81,NA,NA,NA,NA,1
383,4.30177713,-77.19182387,528.8,0.05549.4950.82,NA,NA,NA,NA,1
384,4.30182813,-77.19185587,530.4,0.26549.3950.85,NA,NA,NA,NA,1
385,4.30184013,-77.19186387,530.4,0.05549.8950.80,NA,NA,NA,NA,1
386,4.30184213,-77.19186087,531.5,0.10549.5950.83,NA,NA,NA,NA,1
387,4.30179013,-77.19186687,532,0.41550.9950.70,NA,NA,NA,NA,1
388,4.30169313,-77.19187587,532.7,0.46552.4950.54,NA,NA,NA,NA,1
389,4.30160013,-77.19185587,533.4,0.51553.7950.40,NA,NA,NA,NA,1
390,4.30151813,-77.19183387,534.6,0.41555.10950.16,NA,NA,NA,NA,1
391,4.30145213,-77.19182887,535.4,0.31558.1949.93,NA,NA,NA,NA,1
392,4.30141713,-77.19186687,536.1,0.36560.10949.63,NA,NA,NA,NA,1
393,4.30139513,-77.19187387,536.8,0.10560.6949.65,NA,NA,NA,NA,1
394,4.30140213,-77.19187887,537.2,0.00560.5949.68,NA,NA,NA,NA,1
395,4.30137213,-77.19187187,537.9,0.36560.5949.68,NA,NA,NA,NA,1
396,4.30136313,-77.19187087,538.2,0.21559.6949.75,NA,NA,NA,NA,1
397,4.30135313,-77.19185587,538.3,0.05560.4949.69,NA,NA,NA,NA,1
398,4.30137513,-77.19179887,540.7,0.41560.5949.68,NA,NA,NA,NA,1
399,4.30136013,-77.19179887,542.4,0.05560.2949.71,NA,NA,NA,NA,1
400,4.30134813,-77.19179587,543.1,0.05559.9949.74,NA,NA,NA,NA,1
401,4.30134713,-77.19180887,543.3,0.05560.1949.74,NA,NA,NA,NA,1
402,4.30133513,-77.19180687,543.3,0.15559.8949.77,NA,NA,NA,NA,1
403,4.30132713,-77.19180687,543.3,0.05560.1949.74,NA,NA,NA,NA,1
404,4.30132713,-77.19180887,543.3,0.00559.8949.77,NA,NA,NA,NA,1
405,4.30133513,-77.19182387,543.5,0.05559.8949.79,NA,NA,NA,NA,1
406,4.30134013,-77.19183187,543.6,0.05559.9949.76,NA,NA,NA,NA,1
407,4.30134013,-77.19183587,543.6,0.00560.0949.77,NA,NA,NA,NA,1
408,4.30134313,-77.19183687,543.6,0.10559.5949.83,NA,NA,NA,NA,1
409,4.30134713,-77.19183687,543.6,0.00559.9949.78,NA,NA,NA,NA,1
410,4.30135213,-77.19182887,543.7,0.05560.6949.71,NA,NA,NA,NA,1
411,4.30135713,-77.19183587,544.6,0.21561.0949.66,NA,NA,NA,NA,1
412,4.30134813,-77.19184187,544.6,0.15561.0949.66,NA,NA,NA,NA,1
413,4.30133813,-77.19184187,544.7,0.10561.4949.62,NA,NA,NA,NA,1
414,4.30132813,-77.19184687,544.7,0.21561.9949.57,NA,NA,NA,NA,1
415,4.30133713,-77.19187587,545,0.31562.4949.54,NA,NA,NA,NA,1
416,4.30133713,-77.19188087,545.2,0.05561.6949.62,NA,NA,NA,NA,1
417,4.30130013,-77.19182687,546,0.21562.1949.59,NA,NA,NA,NA,1
418,4.30129513,-77.19180687,546.1,0.31562.5949.55,NA,NA,NA,NA,1
419,4.30128013,-77.19179687,546.6,0.10561.10949.62,NA,NA,NA,NA,1
420,4.30127813,-77.19179087,546.6,0.10561.10949.62,NA,NA,NA,NA,1
421,4.30127213,-77.19183587,548.2,0.05562.6949.57,NA,NA,NA,NA,1
422,4.30128313,-77.19183387,548.4,0.00562.5949.59,NA,NA,NA,NA,1
423,4.30129213,-77.19182387,548.6,0.05562.4949.62,NA,NA,NA,NA,1
424,4.30129213,-77.19183387,548.8,0.05563.4949.51,NA,NA,NA,NA,1
425,4.30129513,-77.19183387,548.8,0.15562.9949.56,NA,NA,NA,NA,1
426,4.30128213,-77.19183587,548.9,0.26564.10949.34,NA,NA,NA,NA,1
427,4.30125213,-77.19183687,548.9,0.26566.5949.18,NA,NA,NA,NA,1
428,4.30121213,-77.19184387,549,0.31568.3948.99,NA,NA,NA,NA,1
429,4.30112513,-77.19187387,549.1,0.51570.8948.72,NA,NA,NA,NA,1
430,4.30110013,-77.19189387,549.7,0.26572.8948.51,NA,NA,NA,NA,1
431,4.30111713,-77.19191087,549.9,0.05573.6948.42,NA,NA,NA,NA,1
432,4.30111713,-77.19190087,549.9,0.10573.5948.41,NA,NA,NA,NA,1
433,4.30111013,-77.19189687,549.9,0.10573.4948.43,NA,NA,NA,NA,1
434,4.30110313,-77.19186887,551.3,0.15573.4948.43,NA,NA,NA,NA,1
435,4.30107013,-77.19186887,552.4,0.46574.1948.35,NA,NA,NA,NA,1
436,4.30101713,-77.19191387,553.6,0.41575.8948.17,NA,NA,NA,NA,1
437,4.30097213,-77.19196187,554.5,0.41577.5947.97,NA,NA,NA,NA,1
438,4.30098013,-77.19202687,555.5,0.41581.2947.58,NA,NA,NA,NA,1
439,4.30098513,-77.19209087,557.1,0.21581.4947.55,NA,NA,NA,NA,1
440,4.30098813,-77.19210387,557.1,0.05582.0947.49,NA,NA,NA,NA,1
441,4.30098713,-77.19210087,557.2,0.15581.10947.47,NA,NA,NA,NA,1
442,4.30098213,-77.19212687,558,0.21581.2947.55,NA,NA,NA,NA,1
443,4.30092213,-77.19209387,560.1,0.21582.3947.44,NA,NA,NA,NA,1
444,4.30088013,-77.19206087,562.4,0.21582.4947.43,NA,NA,NA,NA,1
445,4.30091313,-77.19207687,566.9,0.00581.9947.48,NA,NA,NA,NA,1
446,4.30092013,-77.19209887,569.1,0.31582.5947.42,NA,NA,NA,NA,1
447,4.30092813,-77.19212687,569.4,0.15582.7947.39,NA,NA,NA,NA,1
448,4.30092013,-77.19211587,569.8,0.05582.7947.39,NA,NA,NA,NA,1
449,4.30093713,-77.19212387,570.2,0.21582.3947.44,NA,NA,NA,NA,1
450,4.30093513,-77.19216887,570.7,0.21583.8947.28,NA,NA,NA,NA,1
451,4.30090213,-77.19221187,571.5,0.21583.9947.27,NA,NA,NA,NA,1
452,4.30088013,-77.19220887,571.5,0.46584.1947.25,NA,NA,NA,NA,1
453,4.30084013,-77.19223587,571.6,0.41584.5947.20,NA,NA,NA,NA,1
454,4.30077813,-77.19225887,571.9,0.31585.3947.10,NA,NA,NA,NA,1
455,4.30071713,-77.19228087,572.5,0.26585.8947.05,NA,NA,NA,NA,1
456,4.30068713,-77.19231187,573.3,0.46586.3946.99,NA,NA,NA,NA,1
457,4.30063013,-77.19233887,574.1,0.31586.7946.95,NA,NA,NA,NA,1
458,4.30055013,-77.19235087,574.9,0.36588.2946.79,NA,NA,NA,NA,1
459,4.30049813,-77.19234387,576.3,0.41590.4946.56,NA,NA,NA,NA,1
460,4.30045313,-77.19230887,577.4,0.46592.3946.36,NA,NA,NA,NA,1
461,4.30042213,-77.19229387,579,0.10592.6946.32,NA,NA,NA,NA,1
462,4.30040313,-77.19229187,580.3,0.05591.8946.39,NA,NA,NA,NA,1
463,4.30040313,-77.19230587,580.4,0.05592.2946.34,NA,NA,NA,NA,1
464,4.30039713,-77.19230387,580.4,0.15592.1946.35,NA,NA,NA,NA,1
465,4.30039213,-77.19230187,580.5,0.10593.2946.24,NA,NA,NA,NA,1
466,4.30038813,-77.19230087,580.5,0.15593.2946.24,1,2,2,1,1
467,4.30037713,-77.19229687,580.5,0.00592.1946.36,NA,NA,NA,NA,1
468,4.30037313,-77.19230187,580.5,0.15591.8946.39,NA,NA,NA,NA,1
469,4.30040313,-77.19232387,581.7,0.10592.3946.36,NA,NA,NA,NA,1
470,4.30035513,-77.19233587,583,0.46592.8946.30,NA,NA,NA,NA,1
471,4.30028513,-77.19236887,583.9,0.26593.0946.28,NA,NA,NA,NA,1
472,4.30023313,-77.19237087,584.7,0.36594.5946.12,NA,NA,NA,NA,1
473,4.30016213,-77.19242087,586.2,0.41596.6945.90,NA,NA,NA,NA,1
474,4.30008313,-77.19241187,587.9,0.57598.2945.73,NA,NA,NA,NA,1
475,4.30001713,-77.19235887,589.7,0.62598.5945.68,NA,NA,NA,NA,1
476,4.29997513,-77.19235087,591.7,0.05599.3945.59,NA,NA,NA,NA,1
477,4.29994213,-77.19235887,593,0.51599.4945.58,NA,NA,NA,NA,1
478,4.29985713,-77.19239887,594.1,0.62598.7945.65,NA,NA,NA,NA,1
479,4.29982313,-77.19241087,594.6,0.10599.10945.50,NA,NA,NA,NA,1
480,4.29981513,-77.19241587,594.7,0.15600.1945.49,NA,NA,NA,NA,1
481,4.29975813,-77.19246187,596,0.51599.8945.52,NA,NA,NA,NA,1
482,4.29966513,-77.19248387,597.3,0.51601.1945.36,NA,NA,NA,NA,1
483,4.29960713,-77.19249387,598.2,0.36600.6945.41,NA,NA,NA,NA,1
484,4.29952313,-77.19251087,599.2,0.46601.4945.33,NA,NA,NA,NA,1
485,4.29944513,-77.19248087,601,0.46601.9945.27,NA,NA,NA,NA,1
486,4.29941813,-77.19245887,601.9,0.41602.8945.18,NA,NA,NA,NA,1
487,4.29938313,-77.19244387,602.5,0.31602.9945.17,NA,NA,NA,NA,1
488,4.29933213,-77.19245087,603.1,0.41604.2945.03,NA,NA,NA,NA,1
489,4.29927813,-77.19246887,603.9,0.36606.2944.79,NA,NA,NA,NA,1
490,4.29921013,-77.19245387,605.6,0.15608.4944.58,NA,NA,NA,NA,1
491,4.29914713,-77.19242687,607.3,0.31609.7944.42,NA,NA,NA,NA,1
492,4.29912713,-77.19244587,608.6,0.51611.4944.24,NA,NA,NA,NA,1
493,4.29908013,-77.19250187,610.4,0.31613.0944.07,NA,NA,NA,NA,1
494,4.29903713,-77.19257087,614.3,0.36614.7943.89,NA,NA,NA,NA,1
495,4.29905013,-77.19255587,614.9,0.26614.6943.93,NA,NA,NA,NA,1
496,4.29906213,-77.19257387,616.2,0.41613.9944.00,NA,NA,NA,NA,1
497,4.29908713,-77.19252087,618.1,0.21613.10943.99,NA,NA,NA,NA,1
498,4.29908213,-77.19250887,618.3,0.15613.5944.04,NA,NA,NA,NA,1
499,4.29904213,-77.19251087,618.5,0.62614.3943.96,NA,NA,NA,NA,1
500,4.29897513,-77.19252887,618.9,0.67615.1943.87,NA,NA,NA,NA,1
501,4.29890513,-77.19255887,620.2,0.46614.10943.91,NA,NA,NA,NA,1
502,4.29887713,-77.19257687,621.9,0.05615.2943.88,NA,NA,NA,NA,1
503,4.29887313,-77.19258087,621.9,0.05615.5943.87,NA,NA,NA,NA,1
504,4.29887513,-77.19257887,622,0.00614.8943.95,NA,NA,NA,NA,1
505,4.29886513,-77.19259087,622.2,0.15615.6943.86,NA,NA,NA,NA,1
506,4.29885813,-77.19264887,622.9,0.51612.10944.14,NA,NA,NA,NA,1
507,4.29887713,-77.19275387,623.3,0.62610.7944.38,NA,NA,NA,NA,1
508,4.29893013,-77.19278187,622.8,0.67609.5944.51,NA,NA,NA,NA,1
509,4.29900713,-77.19278387,621.9,0.62608.6944.60,NA,NA,NA,NA,1
510,4.29906013,-77.19276887,620.8,0.31606.7944.81,NA,NA,NA,NA,1
511,4.29910013,-77.19276887,620.8,0.10606.4944.84,NA,NA,NA,NA,1
512,4.29910713,-77.19276887,620.6,0.15606.6944.82,NA,NA,NA,NA,1
513,4.29911713,-77.19278087,620.6,0.15606.3944.85,NA,NA,NA,NA,1
514,4.29912213,-77.19277587,620.6,0.15605.7944.91,NA,NA,NA,NA,1
515,4.29912013,-77.19276587,620.6,0.10606.1944.87,NA,NA,NA,NA,1
516,4.29911713,-77.19275887,620.6,0.10606.2944.86,NA,NA,NA,NA,1
517,4.29912813,-77.19274587,620.6,0.10605.7944.91,NA,NA,NA,NA,1
518,4.29912813,-77.19273887,620.6,0.10606.0944.88,NA,NA,NA,NA,1
519,4.29913313,-77.19273687,620.7,0.00605.9944.89,NA,NA,NA,NA,1
520,4.29913513,-77.19273887,620.7,0.05605.2944.96,NA,NA,NA,NA,1
521,4.29913813,-77.19274087,620.7,0.15605.2944.96,NA,NA,NA,NA,1
522,4.29914813,-77.19274387,620.7,0.10605.6944.92,NA,NA,NA,NA,1
523,4.29915813,-77.19275087,620.7,0.05605.4944.97,NA,NA,NA,NA,1
524,4.29916013,-77.19275187,620.7,0.05605.7944.91,NA,NA,NA,NA,1
525,4.29916213,-77.19275087,620.8,0.05605.7944.91,NA,NA,NA,NA,1
526,4.29916513,-77.19274687,620.8,0.05605.3944.98,NA,NA,NA,NA,1
527,4.29916713,-77.19274687,620.8,0.10605.7944.93,NA,NA,NA,NA,1
528,4.29916313,-77.19275187,620.8,0.05605.7944.95,NA,NA,NA,NA,1
529,4.29916313,-77.19275187,620.8,0.00605.5944.98,NA,NA,NA,NA,1
530,4.29917513,-77.19274587,620.8,0.15606.2944.90,NA,NA,NA,NA,1
531,4.29917513,-77.19274187,620.8,0.10605.4945.01,NA,NA,NA,NA,1
532,4.29916713,-77.19274587,620.8,0.05605.2945.03,NA,NA,NA,NA,1
533,4.29917713,-77.19273387,620.7,0.15604.1945.15,NA,NA,NA,NA,1
534,4.29918713,-77.19272587,620.7,0.10603.10945.16,NA,NA,NA,NA,1
535,4.29920213,-77.19270887,620.5,0.21604.2945.14,NA,NA,NA,NA,1
536,4.29924213,-77.19271087,620.3,0.26604.3945.12,NA,NA,NA,NA,1
537,4.29926213,-77.19272187,620.2,0.15603.10945.16,NA,NA,NA,NA,1
538,4.29926813,-77.19273087,620.2,0.05603.7945.19,NA,NA,NA,NA,1
539,4.29926213,-77.19273887,620.2,0.05603.10945.16,NA,NA,NA,NA,1
540,4.29926313,-77.19274187,620.2,0.05604.3945.15,NA,NA,NA,NA,1
541,4.29926713,-77.19273587,620.2,0.05604.2945.16,NA,NA,NA,NA,1
542,4.29928813,-77.19274087,620.4,0.10604.3945.15,NA,NA,NA,NA,1
543,4.29929813,-77.19273687,620.4,0.21604.3945.15,NA,NA,NA,NA,1
544,4.29930813,-77.19272087,619.9,0.05604.5945.12,NA,NA,NA,NA,1
545,4.29930713,-77.19271087,619.8,0.05604.5945.15,NA,NA,NA,NA,1
546,4.29930513,-77.19270587,619.7,0.15604.5945.15,NA,NA,NA,NA,1
547,4.29930313,-77.19269187,619.7,0.05604.4945.16,NA,NA,NA,NA,1
548,4.29928513,-77.19269187,619.8,0.05605.1945.08,NA,NA,NA,NA,1
549,4.29926013,-77.19270887,619.9,0.26606.3944.95,NA,NA,NA,NA,1
550,4.29924313,-77.19273887,620.1,0.15606.5944.93,NA,NA,NA,NA,1
551,4.29923213,-77.19275387,620.3,0.00607.0944.88,NA,NA,NA,NA,1
552,4.29922513,-77.19274587,620.5,0.00606.6944.92,NA,NA,NA,NA,1
553,4.29923013,-77.19277387,620.5,0.00606.3944.95,NA,NA,NA,NA,1
554,4.29923713,-77.19281087,620.7,0.21606.5944.93,NA,NA,NA,NA,1
555,4.29923713,-77.19282087,620.7,0.10606.3944.95,NA,NA,NA,NA,1
556,4.29924013,-77.19281687,620.7,0.05606.3944.95,NA,NA,NA,NA,1
557,4.29923513,-77.19281187,620.7,0.10606.9944.89,NA,NA,NA,NA,1
558,4.29922713,-77.19281387,620.7,0.10606.3944.95,NA,NA,NA,NA,1
559,4.29922313,-77.19281687,620.7,0.10606.9944.91,NA,NA,NA,NA,1
560,4.29922013,-77.19281187,620.7,0.15606.8944.92,NA,NA,NA,NA,1
561,4.29921813,-77.19279387,620.7,0.15607.0944.90,NA,NA,NA,NA,1
562,4.29921513,-77.19278387,620.7,0.10607.5944.87,NA,NA,NA,NA,1
563,4.29921013,-77.19277587,620.8,0.05607.5944.87,NA,NA,NA,NA,1
564,4.29920213,-77.19277887,620.8,0.10606.7944.98,NA,NA,NA,NA,1
565,4.29920213,-77.19277887,620.8,0.05606.4945.01,NA,NA,NA,NA,1
566,4.29919813,-77.19278087,620.8,0.00606.3945.02,NA,NA,NA,NA,1
567,4.29920213,-77.19278187,620.8,0.15606.6944.99,NA,NA,NA,NA,1
568,4.29921513,-77.19277587,620.8,0.10606.3945.00,NA,NA,NA,NA,1
569,4.29921213,-77.19277087,620.8,0.00606.7944.96,NA,NA,NA,NA,1
570,4.29921313,-77.19276387,620.8,0.15606.4944.99,NA,NA,NA,NA,1
571,4.29920513,-77.19275587,620.8,0.05606.4944.99,NA,NA,NA,NA,1
572,4.29920213,-77.19274887,620.8,0.10606.3945.00,NA,NA,NA,NA,1
573,4.29919313,-77.19274387,620.8,0.10606.2945.01,NA,NA,NA,NA,1
574,4.29918213,-77.19274587,620.9,0.15606.1945.00,NA,NA,NA,NA,1
575,4.29917313,-77.19274687,620.9,0.10605.7945.04,NA,NA,NA,NA,1
576,4.29916713,-77.19274887,620.9,0.05605.10945.01,NA,NA,NA,NA,1
577,4.29916513,-77.19275687,620.9,0.10605.8945.03,NA,NA,NA,NA,1
578,4.29916713,-77.19276187,620.9,0.00605.4945.05,NA,NA,NA,NA,1
579,4.29917213,-77.19276187,620.9,0.05605.7945.04,NA,NA,NA,NA,1
580,4.29917513,-77.19275087,621,0.15605.10945.01,NA,NA,NA,NA,1
581,4.29917313,-77.19273587,621,0.05606.1945.00,NA,NA,NA,NA,1
582,4.29916713,-77.19273187,621,0.10605.9945.02,NA,NA,NA,NA,1
583,4.29916313,-77.19273087,621,0.00605.3945.08,NA,NA,NA,NA,1
584,4.29916213,-77.19273687,621,0.05605.5945.06,NA,NA,NA,NA,1
585,4.29916713,-77.19274587,621,0.10605.5945.06,NA,NA,NA,NA,1
586,4.29916713,-77.19275687,621.1,0.15606.1945.00,NA,NA,NA,NA,1
587,4.29916513,-77.19277887,621.1,0.26605.6945.05,NA,NA,NA,NA,1
588,4.29917513,-77.19282887,621.3,0.21605.6945.05,NA,NA,NA,NA,1
589,4.29917813,-77.19282387,621.4,0.05605.4945.07,NA,NA,NA,NA,1
590,4.29917013,-77.19282387,621.4,0.15606.2945.01,NA,NA,NA,NA,1
591,4.29916813,-77.19281087,621.5,0.05606.1945.02,NA,NA,NA,NA,1
592,4.29917213,-77.19279887,621.5,0.21605.6945.09,NA,NA,NA,NA,1
593,4.29917313,-77.19278887,621.5,0.15605.8945.07,NA,NA,NA,NA,1
594,4.29917213,-77.19278087,621.5,0.10606.0945.05,NA,NA,NA,NA,1
595,4.29917313,-77.19278587,621.5,0.05606.0945.05,NA,NA,NA,NA,1
596,4.29917713,-77.19278687,621.5,0.10606.4945.03,NA,NA,NA,NA,1
597,4.29917513,-77.19278887,621.5,0.05606.4945.03,NA,NA,NA,NA,1
598,4.29916513,-77.19277687,621.6,0.26607.5944.91,NA,NA,NA,NA,1
599,4.29917313,-77.19277087,621.7,0.15607.7944.91,NA,NA,NA,NA,1
600,4.29917213,-77.19278187,621.7,0.05607.8944.90,NA,NA,NA,NA,1
601,4.29916813,-77.19278687,621.7,0.05607.6944.92,NA,NA,NA,NA,1
602,4.29916513,-77.19278687,621.7,0.05607.8944.90,NA,NA,NA,NA,1
603,4.29916513,-77.19277687,621.6,0.51608.2944.88,NA,NA,NA,NA,1
604,4.29914013,-77.19275587,621.2,0.10609.5944.74,NA,NA,NA,NA,1
605,4.29913013,-77.19275887,621.1,0.31609.6944.73,NA,NA,NA,NA,1
606,4.29908313,-77.19276087,620.7,0.36611.1944.56,NA,NA,NA,NA,1
607,4.29900013,-77.19276187,620.5,0.41611.7944.49,NA,NA,NA,NA,1
608,4.29892013,-77.19277087,621.3,0.67612.7944.39,NA,NA,NA,NA,1
609,4.29884213,-77.19274887,622,0.57614.4944.18,NA,NA,NA,NA,1
610,4.29876013,-77.19272087,623.3,0.46614.9944.13,NA,NA,NA,NA,1
611,4.29870213,-77.19266187,623.9,0.57616.2944.00,NA,NA,NA,NA,1
612,4.29868813,-77.19265187,624.3,0.05616.9943.92,NA,NA,NA,NA,1
613,4.29867313,-77.19265587,624.8,0.00616.7943.94,NA,NA,NA,NA,1
614,4.29867213,-77.19265387,624.9,0.10616.6943.95,NA,NA,NA,NA,1
615,4.29868813,-77.19262187,625.6,0.51617.1943.88,NA,NA,NA,NA,1
616,4.29874013,-77.19259687,626.3,0.93617.9943.81,NA,NA,NA,NA,1
617,4.29880713,-77.19255887,627.4,1.34618.1943.79,NA,NA,NA,NA,1
618,4.29888013,-77.19251587,627.7,0.82617.9943.81,NA,NA,NA,NA,1
619,4.29890013,-77.19252087,627.9,0.05617.4943.89,NA,NA,NA,NA,1
620,4.29896513,-77.19253187,627.8,0.57617.4943.91,NA,NA,NA,NA,1
621,4.29902013,-77.19252587,628.4,0.10617.3943.92,NA,NA,NA,NA,1
622,4.29903713,-77.19247687,627.3,0.57615.2944.16,NA,NA,NA,NA,1
623,4.29907213,-77.19246187,627.6,0.36614.9944.20,NA,NA,NA,NA,1
624,4.29910713,-77.19244387,627.4,0.26612.10944.40,NA,NA,NA,NA,1
625,4.29910713,-77.19243187,627.3,0.10612.6944.46,NA,NA,NA,NA,1
626,4.29914013,-77.19241887,626.9,0.46611.3944.60,NA,NA,NA,NA,1
627,4.29916313,-77.19240687,626.7,0.00610.7944.66,NA,NA,NA,NA,1
628,4.29918713,-77.19242387,626.3,0.05610.6944.69,NA,NA,NA,NA,1
629,4.29922313,-77.19242687,626.2,0.21609.4944.82,NA,NA,NA,NA,1
630,4.29926013,-77.19242087,625.8,0.62607.7945.02,NA,NA,NA,NA,1
631,4.29928813,-77.19243187,625.3,0.21606.7945.13,NA,NA,NA,NA,1
632,4.29928213,-77.19243587,625.2,0.10606.6945.14,NA,NA,NA,NA,1
633,4.29927313,-77.19243087,625.1,0.10606.7945.13,NA,NA,NA,NA,1
634,4.29926813,-77.19242187,625.1,0.00606.5945.15,NA,NA,NA,NA,1
635,4.29926513,-77.19242087,625.2,0.21606.6945.14,NA,NA,NA,NA,1
636,4.29933013,-77.19242087,624.7,0.36606.3945.17,NA,NA,NA,NA,1
637,4.29935213,-77.19241687,624.4,0.10605.10945.18,NA,NA,NA,NA,1
638,4.29935013,-77.19241887,624.4,0.00605.10945.18,NA,NA,NA,NA,1
639,4.29935013,-77.19241887,624.4,0.00606.1945.17,NA,NA,NA,NA,1
640,4.29934813,-77.19241687,624.5,0.00605.5945.21,NA,NA,NA,NA,1
641,4.29934713,-77.19241587,624.5,0.05605.5945.21,NA,NA,NA,NA,1
